# y_px x_px signal noise
2.600000000000000000e+01 3.800000000000000000e+01 2.553881168365478516e+00 2.230619668960571289e+00
2.700000000000000000e+01 2.100000000000000000e+01 2.603968858718872070e+00 2.412379264831542969e+00
2.700000000000000000e+01 2.200000000000000000e+01 3.477748870849609375e+00 2.439595222473144531e+00
2.700000000000000000e+01 2.300000000000000000e+01 4.759435176849365234e+00 2.428323507308959961e+00
2.700000000000000000e+01 2.400000000000000000e+01 6.358638286590576172e+00 2.473038673400878906e+00
2.700000000000000000e+01 2.500000000000000000e+01 8.760982513427734375e+00 2.560192584991455078e+00
2.700000000000000000e+01 2.600000000000000000e+01 1.163174152374267578e+01 2.582026481628417969e+00
2.700000000000000000e+01 2.700000000000000000e+01 1.531025791168212891e+01 2.636637210845947266e+00
2.700000000000000000e+01 2.800000000000000000e+01 1.891708755493164062e+01 2.755887269973754883e+00
2.700000000000000000e+01 2.900000000000000000e+01 2.144099235534667969e+01 2.706102609634399414e+00
2.700000000000000000e+01 3.000000000000000000e+01 2.154876518249511719e+01 2.709948778152465820e+00
2.700000000000000000e+01 3.100000000000000000e+01 1.874855422973632812e+01 2.611539602279663086e+00
2.700000000000000000e+01 3.200000000000000000e+01 1.491651344299316406e+01 2.618916511535644531e+00
2.700000000000000000e+01 3.300000000000000000e+01 1.144429111480712891e+01 2.521557331085205078e+00
2.700000000000000000e+01 3.400000000000000000e+01 8.516746520996093750e+00 2.449601650238037109e+00
2.700000000000000000e+01 3.500000000000000000e+01 6.313074588775634766e+00 2.371801376342773438e+00
2.700000000000000000e+01 3.600000000000000000e+01 4.730642795562744141e+00 2.404493808746337891e+00
2.700000000000000000e+01 3.700000000000000000e+01 3.640083074569702148e+00 2.225315570831298828e+00
2.700000000000000000e+01 3.800000000000000000e+01 2.525084257125854492e+00 2.248504638671875000e+00
2.800000000000000000e+01 2.100000000000000000e+01 2.950375556945800781e+00 2.544210195541381836e+00
2.800000000000000000e+01 2.200000000000000000e+01 3.907373666763305664e+00 2.575928926467895508e+00
2.800000000000000000e+01 2.300000000000000000e+01 5.347400665283203125e+00 2.567625284194946289e+00
2.800000000000000000e+01 2.400000000000000000e+01 6.858217716217041016e+00 2.599380016326904297e+00
2.800000000000000000e+01 2.500000000000000000e+01 9.683382034301757812e+00 2.710288524627685547e+00
2.800000000000000000e+01 2.600000000000000000e+01 1.326592063903808594e+01 2.735776185989379883e+00
2.800000000000000000e+01 2.700000000000000000e+01 1.757365036010742188e+01 2.859848976135253906e+00
2.800000000000000000e+01 2.800000000000000000e+01 2.257194328308105469e+01 2.988851547241210938e+00
2.800000000000000000e+01 2.900000000000000000e+01 2.597667312622070312e+01 2.926639080047607422e+00
2.800000000000000000e+01 3.000000000000000000e+01 2.591411399841308594e+01 2.933210849761962891e+00
2.800000000000000000e+01 3.100000000000000000e+01 2.247623634338378906e+01 2.848335027694702148e+00
2.800000000000000000e+01 3.200000000000000000e+01 1.699257278442382812e+01 2.814456224441528320e+00
2.800000000000000000e+01 3.300000000000000000e+01 1.263958072662353516e+01 2.688266277313232422e+00
2.800000000000000000e+01 3.400000000000000000e+01 9.273693084716796875e+00 2.596957683563232422e+00
2.800000000000000000e+01 3.500000000000000000e+01 6.678335666656494141e+00 2.572819232940673828e+00
2.800000000000000000e+01 3.600000000000000000e+01 4.956521034240722656e+00 2.622630119323730469e+00
2.800000000000000000e+01 3.700000000000000000e+01 3.658138751983642578e+00 2.424177646636962891e+00
2.800000000000000000e+01 3.800000000000000000e+01 2.619088888168334961e+00 2.464390277862548828e+00
2.900000000000000000e+01 2.100000000000000000e+01 3.080142974853515625e+00 2.482118606567382812e+00
2.900000000000000000e+01 2.200000000000000000e+01 4.006372451782226562e+00 2.516198396682739258e+00
2.900000000000000000e+01 2.300000000000000000e+01 5.487036705017089844e+00 2.533341169357299805e+00
2.900000000000000000e+01 2.400000000000000000e+01 7.201739311218261719e+00 2.558710098266601562e+00
2.900000000000000000e+01 2.500000000000000000e+01 1.032123470306396484e+01 2.670498847961425781e+00
2.900000000000000000e+01 2.600000000000000000e+01 1.426926231384277344e+01 2.718260765075683594e+00
2.900000000000000000e+01 2.700000000000000000e+01 1.876308441162109375e+01 2.832342386245727539e+00
2.900000000000000000e+01 2.800000000000000000e+01 2.404944419860839844e+01 2.913825273513793945e+00
2.900000000000000000e+01 2.900000000000000000e+01 2.761782836914062500e+01 2.938264369964599609e+00
2.900000000000000000e+01 3.000000000000000000e+01 2.747730445861816406e+01 2.952595710754394531e+00
2.900000000000000000e+01 3.100000000000000000e+01 2.333331108093261719e+01 2.847354173660278320e+00
2.900000000000000000e+01 3.200000000000000000e+01 1.767393684387207031e+01 2.804735422134399414e+00
2.900000000000000000e+01 3.300000000000000000e+01 1.263228702545166016e+01 2.652801513671875000e+00
2.900000000000000000e+01 3.400000000000000000e+01 9.286308288574218750e+00 2.581738233566284180e+00
2.900000000000000000e+01 3.500000000000000000e+01 6.254626274108886719e+00 2.637137651443481445e+00
2.900000000000000000e+01 3.600000000000000000e+01 4.971086502075195312e+00 2.484548091888427734e+00
2.900000000000000000e+01 3.700000000000000000e+01 3.612869501113891602e+00 2.292886734008789062e+00
2.900000000000000000e+01 3.800000000000000000e+01 2.380093097686767578e+00 2.322705984115600586e+00
3.000000000000000000e+01 2.100000000000000000e+01 2.982230424880981445e+00 2.527873039245605469e+00
3.000000000000000000e+01 2.200000000000000000e+01 4.102064609527587891e+00 2.581367969512939453e+00
3.000000000000000000e+01 2.300000000000000000e+01 5.117238044738769531e+00 2.593582868576049805e+00
3.000000000000000000e+01 2.400000000000000000e+01 7.337085723876953125e+00 2.607819318771362305e+00
3.000000000000000000e+01 2.500000000000000000e+01 1.010601806640625000e+01 2.715000867843627930e+00
3.000000000000000000e+01 2.600000000000000000e+01 1.368012046813964844e+01 2.735072612762451172e+00
3.000000000000000000e+01 2.700000000000000000e+01 1.840854263305664062e+01 2.829052925109863281e+00
3.000000000000000000e+01 2.800000000000000000e+01 2.339254379272460938e+01 2.918060064315795898e+00
3.000000000000000000e+01 2.900000000000000000e+01 2.615778732299804688e+01 2.906763553619384766e+00
3.000000000000000000e+01 3.000000000000000000e+01 2.566656494140625000e+01 2.918666362762451172e+00
3.000000000000000000e+01 3.100000000000000000e+01 2.169710922241210938e+01 2.791854143142700195e+00
3.000000000000000000e+01 3.200000000000000000e+01 1.645458984375000000e+01 2.756576061248779297e+00
3.000000000000000000e+01 3.300000000000000000e+01 1.205059528350830078e+01 2.612317085266113281e+00
3.000000000000000000e+01 3.400000000000000000e+01 8.600448608398437500e+00 2.521806716918945312e+00
3.000000000000000000e+01 3.500000000000000000e+01 6.431384563446044922e+00 2.547305107116699219e+00
3.000000000000000000e+01 3.600000000000000000e+01 4.523084640502929688e+00 2.526635646820068359e+00
3.000000000000000000e+01 3.700000000000000000e+01 3.236342906951904297e+00 2.326550483703613281e+00
3.000000000000000000e+01 3.800000000000000000e+01 2.519529104232788086e+00 2.379938840866088867e+00
3.100000000000000000e+01 2.100000000000000000e+01 2.955570936203002930e+00 2.617970943450927734e+00
3.100000000000000000e+01 2.200000000000000000e+01 3.868572235107421875e+00 2.627345323562622070e+00
3.100000000000000000e+01 2.300000000000000000e+01 5.071635246276855469e+00 2.596315860748291016e+00
3.100000000000000000e+01 2.400000000000000000e+01 6.774936199188232422e+00 2.640219211578369141e+00
3.100000000000000000e+01 2.500000000000000000e+01 9.522064208984375000e+00 2.785441160202026367e+00
3.100000000000000000e+01 2.600000000000000000e+01 1.247703933715820312e+01 2.741189718246459961e+00
3.100000000000000000e+01 2.700000000000000000e+01 1.617633438110351562e+01 2.889764308929443359e+00
3.100000000000000000e+01 2.800000000000000000e+01 2.001452827453613281e+01 2.906284809112548828e+00
3.100000000000000000e+01 2.900000000000000000e+01 2.129593849182128906e+01 2.910811662673950195e+00
3.100000000000000000e+01 3.000000000000000000e+01 2.092083740234375000e+01 2.912234783172607422e+00
3.100000000000000000e+01 3.100000000000000000e+01 1.800235557556152344e+01 2.856456756591796875e+00
3.100000000000000000e+01 3.200000000000000000e+01 1.446286869049072266e+01 2.828086614608764648e+00
3.100000000000000000e+01 3.300000000000000000e+01 1.084238815307617188e+01 2.628715276718139648e+00
3.100000000000000000e+01 3.400000000000000000e+01 7.934425830841064453e+00 2.544652462005615234e+00
3.100000000000000000e+01 3.500000000000000000e+01 5.961585044860839844e+00 2.589022874832153320e+00
3.100000000000000000e+01 3.600000000000000000e+01 4.493007183074951172e+00 2.615866184234619141e+00
3.100000000000000000e+01 3.700000000000000000e+01 3.076630115509033203e+00 2.396055698394775391e+00
3.200000000000000000e+01 2.100000000000000000e+01 2.819151401519775391e+00 2.528713226318359375e+00
3.200000000000000000e+01 2.200000000000000000e+01 3.311946630477905273e+00 2.560286283493041992e+00
3.200000000000000000e+01 2.300000000000000000e+01 4.753972530364990234e+00 2.597296237945556641e+00
3.200000000000000000e+01 2.400000000000000000e+01 5.912878990173339844e+00 2.608672857284545898e+00
3.200000000000000000e+01 2.500000000000000000e+01 8.223608016967773438e+00 2.691532135009765625e+00
3.200000000000000000e+01 2.600000000000000000e+01 1.056918239593505859e+01 2.722800731658935547e+00
3.200000000000000000e+01 2.700000000000000000e+01 1.308500099182128906e+01 2.769425868988037109e+00
3.200000000000000000e+01 2.800000000000000000e+01 1.543952655792236328e+01 2.760888338088989258e+00
3.200000000000000000e+01 2.900000000000000000e+01 1.639468955993652344e+01 2.760237693786621094e+00
3.200000000000000000e+01 3.000000000000000000e+01 1.580827999114990234e+01 2.697250127792358398e+00
3.200000000000000000e+01 3.100000000000000000e+01 1.407969570159912109e+01 2.655071258544921875e+00
3.200000000000000000e+01 3.200000000000000000e+01 1.135566997528076172e+01 2.650519371032714844e+00
3.200000000000000000e+01 3.300000000000000000e+01 8.622618675231933594e+00 2.604847192764282227e+00
3.200000000000000000e+01 3.400000000000000000e+01 6.499155044555664062e+00 2.476649999618530273e+00
3.200000000000000000e+01 3.500000000000000000e+01 4.665666580200195312e+00 2.572859764099121094e+00
3.200000000000000000e+01 3.600000000000000000e+01 3.634119272232055664e+00 2.410787105560302734e+00
3.200000000000000000e+01 3.700000000000000000e+01 2.930015087127685547e+00 2.266127586364746094e+00
3.200000000000000000e+01 3.800000000000000000e+01 2.309572696685791016e+00 2.283060312271118164e+00
3.300000000000000000e+01 2.100000000000000000e+01 2.558365821838378906e+00 2.456258058547973633e+00
3.300000000000000000e+01 2.200000000000000000e+01 3.291609764099121094e+00 2.485689401626586914e+00
3.300000000000000000e+01 2.300000000000000000e+01 4.453181743621826172e+00 2.515882730484008789e+00
3.300000000000000000e+01 2.400000000000000000e+01 5.330697059631347656e+00 2.512435197830200195e+00
3.300000000000000000e+01 2.500000000000000000e+01 7.070944309234619141e+00 2.605749130249023438e+00
3.300000000000000000e+01 2.600000000000000000e+01 8.474224090576171875e+00 2.611543655395507812e+00
3.300000000000000000e+01 2.700000000000000000e+01 1.001321220397949219e+01 2.683558702468872070e+00
3.300000000000000000e+01 2.800000000000000000e+01 1.181489658355712891e+01 2.656341314315795898e+00
3.300000000000000000e+01 2.900000000000000000e+01 1.241291141510009766e+01 2.670519590377807617e+00
3.300000000000000000e+01 3.000000000000000000e+01 1.215041065216064453e+01 2.642304420471191406e+00
3.300000000000000000e+01 3.100000000000000000e+01 1.101035213470458984e+01 2.626735448837280273e+00
3.300000000000000000e+01 3.200000000000000000e+01 9.201367378234863281e+00 2.617224454879760742e+00
3.300000000000000000e+01 3.300000000000000000e+01 7.426784038543701172e+00 2.582865476608276367e+00
3.300000000000000000e+01 3.400000000000000000e+01 5.616604804992675781e+00 2.458713769912719727e+00
3.300000000000000000e+01 3.500000000000000000e+01 4.331880569458007812e+00 2.495703458786010742e+00
3.300000000000000000e+01 3.600000000000000000e+01 3.359483242034912109e+00 2.423323869705200195e+00
3.300000000000000000e+01 3.700000000000000000e+01 2.614104986190795898e+00 2.229735374450683594e+00
3.400000000000000000e+01 2.200000000000000000e+01 3.196162462234497070e+00 2.482529163360595703e+00
3.400000000000000000e+01 2.300000000000000000e+01 3.600969314575195312e+00 2.499948263168334961e+00
3.400000000000000000e+01 2.400000000000000000e+01 4.375940322875976562e+00 2.491039037704467773e+00
3.400000000000000000e+01 2.500000000000000000e+01 5.428176403045654297e+00 2.545364379882812500e+00
3.400000000000000000e+01 2.600000000000000000e+01 6.590332508087158203e+00 2.540830612182617188e+00
3.400000000000000000e+01 2.700000000000000000e+01 7.740027904510498047e+00 2.554215431213378906e+00
3.400000000000000000e+01 2.800000000000000000e+01 8.786409378051757812e+00 2.538868665695190430e+00
3.400000000000000000e+01 2.900000000000000000e+01 9.123128890991210938e+00 2.521401643753051758e+00
3.400000000000000000e+01 3.000000000000000000e+01 8.775320053100585938e+00 2.462543725967407227e+00
3.400000000000000000e+01 3.100000000000000000e+01 8.098909378051757812e+00 2.478950023651123047e+00
3.400000000000000000e+01 3.200000000000000000e+01 6.925478935241699219e+00 2.518625497817993164e+00
3.400000000000000000e+01 3.300000000000000000e+01 5.891030788421630859e+00 2.469945430755615234e+00
3.400000000000000000e+01 3.400000000000000000e+01 4.760780334472656250e+00 2.339513540267944336e+00
3.400000000000000000e+01 3.500000000000000000e+01 3.374276638031005859e+00 2.371871471405029297e+00
3.400000000000000000e+01 3.600000000000000000e+01 2.909800291061401367e+00 2.320857286453247070e+00
3.500000000000000000e+01 2.200000000000000000e+01 2.469506740570068359e+00 2.460165500640869141e+00
3.500000000000000000e+01 2.300000000000000000e+01 3.122466325759887695e+00 2.496870756149291992e+00
3.500000000000000000e+01 2.400000000000000000e+01 3.974939584732055664e+00 2.516345024108886719e+00
3.500000000000000000e+01 2.500000000000000000e+01 4.376414299011230469e+00 2.532016277313232422e+00
3.500000000000000000e+01 2.600000000000000000e+01 5.335640907287597656e+00 2.495379209518432617e+00
3.500000000000000000e+01 2.700000000000000000e+01 6.110438823699951172e+00 2.494734048843383789e+00
3.500000000000000000e+01 2.800000000000000000e+01 7.027178287506103516e+00 2.515124082565307617e+00
3.500000000000000000e+01 2.900000000000000000e+01 6.836676597595214844e+00 2.489343166351318359e+00
3.500000000000000000e+01 3.000000000000000000e+01 6.463022232055664062e+00 2.441756010055541992e+00
3.500000000000000000e+01 3.100000000000000000e+01 6.128939151763916016e+00 2.479532241821289062e+00
3.500000000000000000e+01 3.200000000000000000e+01 5.602715969085693359e+00 2.521372079849243164e+00
3.500000000000000000e+01 3.300000000000000000e+01 4.635732173919677734e+00 2.465176582336425781e+00
3.500000000000000000e+01 3.400000000000000000e+01 3.486194133758544922e+00 2.356864929199218750e+00
3.500000000000000000e+01 3.500000000000000000e+01 3.044025897979736328e+00 2.437767267227172852e+00
3.600000000000000000e+01 2.300000000000000000e+01 2.546983718872070312e+00 2.503872394561767578e+00
3.600000000000000000e+01 2.400000000000000000e+01 3.231540203094482422e+00 2.493503332138061523e+00
3.600000000000000000e+01 2.500000000000000000e+01 3.653227567672729492e+00 2.557310819625854492e+00
3.600000000000000000e+01 2.600000000000000000e+01 3.919363975524902344e+00 2.489318847656250000e+00
3.600000000000000000e+01 2.700000000000000000e+01 4.635497570037841797e+00 2.519900321960449219e+00
3.600000000000000000e+01 2.800000000000000000e+01 5.145952224731445312e+00 2.491005897521972656e+00
3.600000000000000000e+01 2.900000000000000000e+01 5.225883960723876953e+00 2.501599788665771484e+00
3.600000000000000000e+01 3.000000000000000000e+01 5.195626258850097656e+00 2.433669328689575195e+00
3.600000000000000000e+01 3.100000000000000000e+01 4.797141551971435547e+00 2.476700544357299805e+00
3.600000000000000000e+01 3.200000000000000000e+01 4.385517597198486328e+00 2.536081552505493164e+00
3.600000000000000000e+01 3.300000000000000000e+01 3.455016613006591797e+00 2.463156223297119141e+00
3.600000000000000000e+01 3.400000000000000000e+01 3.007239103317260742e+00 2.413134574890136719e+00
3.700000000000000000e+01 2.400000000000000000e+01 2.662620306015014648e+00 2.429960250854492188e+00
3.700000000000000000e+01 2.500000000000000000e+01 3.102268218994140625e+00 2.492599725723266602e+00
3.700000000000000000e+01 2.600000000000000000e+01 3.237883567810058594e+00 2.416842937469482422e+00
3.700000000000000000e+01 2.700000000000000000e+01 3.611717224121093750e+00 2.459135770797729492e+00
3.700000000000000000e+01 2.800000000000000000e+01 4.014337062835693359e+00 2.416208505630493164e+00
3.700000000000000000e+01 2.900000000000000000e+01 4.071704387664794922e+00 2.412068605422973633e+00
3.700000000000000000e+01 3.000000000000000000e+01 3.733536005020141602e+00 2.358204603195190430e+00
3.700000000000000000e+01 3.100000000000000000e+01 3.676064491271972656e+00 2.417851209640502930e+00
3.700000000000000000e+01 3.200000000000000000e+01 3.552253484725952148e+00 2.497540950775146484e+00
3.700000000000000000e+01 3.300000000000000000e+01 2.558446168899536133e+00 2.412813186645507812e+00
3.800000000000000000e+01 2.400000000000000000e+01 2.578609466552734375e+00 2.336130380630493164e+00
3.800000000000000000e+01 2.500000000000000000e+01 2.480161428451538086e+00 2.371652841567993164e+00
3.800000000000000000e+01 2.600000000000000000e+01 2.721587419509887695e+00 2.297209262847900391e+00
3.800000000000000000e+01 2.700000000000000000e+01 2.818642139434814453e+00 2.330011129379272461e+00
3.800000000000000000e+01 2.800000000000000000e+01 2.949317216873168945e+00 2.264883041381835938e+00
3.800000000000000000e+01 2.900000000000000000e+01 2.585233449935913086e+00 2.232198953628540039e+00
3.800000000000000000e+01 3.000000000000000000e+01 3.093280315399169922e+00 2.211262226104736328e+00
3.800000000000000000e+01 3.100000000000000000e+01 2.853019237518310547e+00 2.261636018753051758e+00
3.800000000000000000e+01 3.200000000000000000e+01 2.611115694046020508e+00 2.361584901809692383e+00
3.900000000000000000e+01 2.600000000000000000e+01 2.372726440429687500e+00 2.358260393142700195e+00
3.900000000000000000e+01 2.700000000000000000e+01 2.464652299880981445e+00 2.404332160949707031e+00
3.900000000000000000e+01 2.800000000000000000e+01 2.420556306838989258e+00 2.309136152267456055e+00
