# y_px x_px y_arcs x_arcs
46 34 2.350398491008485962e+03 4.888732490477107931e+05
46 35 2.350398491006540098e+03 4.888730490347254672e+05
46 36 2.350398491002363244e+03 4.888728490217400831e+05
46 37 2.350398490995956763e+03 4.888726490087545826e+05
46 38 2.350398490987391597e+03 4.888724489957691985e+05
46 39 2.350398490976621360e+03 4.888722489827838726e+05
46 40 2.350398490963622407e+03 4.888720489697984885e+05
46 41 2.350398490948428844e+03 4.888718489568131045e+05
46 42 2.350398490930988828e+03 4.888716489438277204e+05
46 43 2.350398490911400131e+03 4.888714489308423363e+05
46 44 2.350398490889537243e+03 4.888712489178569522e+05
46 45 2.350398490865495205e+03 4.888710489048716263e+05
46 46 2.350398490839222177e+03 4.888708488918862422e+05
46 47 2.350398490810796375e+03 4.888706488789008581e+05
46 48 2.350398490780057728e+03 4.888704488659155904e+05
46 49 2.350398490747190863e+03 4.888702488529302063e+05
46 50 2.350398490712087550e+03 4.888700488399448222e+05
46 51 2.350398490674783716e+03 4.888698488269595546e+05
46 52 2.350398490635248436e+03 4.888696488139741705e+05
46 53 2.350398490593539918e+03 4.888694488009889028e+05
46 54 2.350398490549580856e+03 4.888692487880035187e+05
46 55 2.350398490503448556e+03 4.888690487750182510e+05
46 56 2.350398490455083902e+03 4.888688487620329834e+05
46 57 2.350398490404489166e+03 4.888686487490477157e+05
46 58 2.350398490351729833e+03 4.888684487360623316e+05
46 59 2.350398490296754517e+03 4.888682487230770639e+05
47 0 2.350598489759765926e+03 4.888800494892857969e+05
47 1 2.350598489832934774e+03 4.888798494762983755e+05
47 2 2.350598489903879454e+03 4.888796494633109542e+05
47 3 2.350598489972675907e+03 4.888794494503235328e+05
47 4 2.350598490039256376e+03 4.888792494373361696e+05
47 5 2.350598490103578570e+03 4.888790494243486901e+05
47 6 2.350598490165740259e+03 4.888788494113612687e+05
47 7 2.350598490225684600e+03 4.888786493983738474e+05
47 8 2.350598490283400224e+03 4.888784493853863096e+05
47 9 2.350598490338939882e+03 4.888782493723988882e+05
47 10 2.350598490392200347e+03 4.888780493594113505e+05
47 11 2.350598490443303490e+03 4.888778493464239291e+05
47 12 2.350598490492167457e+03 4.888776493334363913e+05
47 13 2.350598490538855003e+03 4.888774493204489117e+05
47 14 2.350598490583303828e+03 4.888772493074613740e+05
47 15 2.350598490625573049e+03 4.888770492944738362e+05
47 16 2.350598490665594454e+03 4.888768492814863566e+05
47 17 2.350598490703415791e+03 4.888766492684987024e+05
47 18 2.350598490739032968e+03 4.888764492555111647e+05
47 19 2.350598490772449622e+03 4.888762492425236851e+05
47 20 2.350598490803652112e+03 4.888760492295361473e+05
47 21 2.350598490832700463e+03 4.888758492165486095e+05
47 22 2.350598490859440062e+03 4.888756492035610136e+05
47 23 2.350598490884031889e+03 4.888754491905734758e+05
47 24 2.350598490906351344e+03 4.888752491775858216e+05
47 25 2.350598490926553495e+03 4.888750491645983420e+05
47 26 2.350598490944466903e+03 4.888748491516106878e+05
47 27 2.350598490960159779e+03 4.888746491386230919e+05
47 28 2.350598490973704429e+03 4.888744491256355541e+05
47 29 2.350598490985011267e+03 4.888742491126478999e+05
47 30 2.350598490994094846e+03 4.888740490996603039e+05
47 31 2.350598491000997910e+03 4.888738490866727661e+05
47 32 2.350598491005657706e+03 4.888736490736851702e+05
47 33 2.350598491008136989e+03 4.888734490606975160e+05
47 34 2.350598491008366182e+03 4.888732490477099782e+05
47 35 2.350598491006518998e+03 4.888730490347223822e+05
47 36 2.350598491002265291e+03 4.888728490217347280e+05
47 37 2.350598490995912471e+03 4.888726490087471320e+05
47 38 2.350598490987318200e+03 4.888724489957595943e+05
47 39 2.350598490976568428e+03 4.888722489827719983e+05
47 40 2.350598490963538097e+03 4.888720489697844605e+05
47 41 2.350598490948274957e+03 4.888718489567968063e+05
47 42 2.350598490930898606e+03 4.888716489438092103e+05
47 43 2.350598490911279896e+03 4.888714489308216725e+05
47 44 2.350598490889492041e+03 4.888712489178340766e+05
47 45 2.350598490865372241e+03 4.888710489048465388e+05
47 46 2.350598490839141505e+03 4.888708488918588846e+05
47 47 2.350598490810652947e+03 4.888706488788714050e+05
47 48 2.350598490779962049e+03 4.888704488658838673e+05
47 49 2.350598490747053347e+03 4.888702488528962131e+05
47 50 2.350598490711966406e+03 4.888700488399087335e+05
47 51 2.350598490674718505e+03 4.888698488269210793e+05
47 52 2.350598490635134112e+03 4.888696488139336579e+05
47 53 2.350598490593461975e+03 4.888694488009460620e+05
47 54 2.350598490549458802e+03 4.888692487879586406e+05
47 55 2.350598490503316953e+03 4.888690487749711028e+05
47 56 2.350598490454961393e+03 4.888688487619835651e+05
47 57 2.350598490404391669e+03 4.888686487489960273e+05
47 58 2.350598490351595956e+03 4.888684487360086059e+05
47 59 2.350598490296613363e+03 4.888682487230211264e+05
48 0 2.350798489759532004e+03 4.888800494893599534e+05
48 1 2.350798489832747691e+03 4.888798494763703784e+05
48 2 2.350798489903725567e+03 4.888796494633806869e+05
48 3 2.350798489972542484e+03 4.888794494503911701e+05
48 4 2.350798490039068838e+03 4.888792494374014786e+05
48 5 2.350798490103461972e+03 4.888790494244119036e+05
48 6 2.350798490165594558e+03 4.888788494114222121e+05
48 7 2.350798490225516161e+03 4.888786493984325789e+05
48 8 2.350798490283237697e+03 4.888784493854428874e+05
48 9 2.350798490338751435e+03 4.888782493724531960e+05
48 10 2.350798490392066924e+03 4.888780493594635627e+05
48 11 2.350798490443136870e+03 4.888778493464737548e+05
48 12 2.350798490492046767e+03 4.888776493334841216e+05
48 13 2.350798490538668375e+03 4.888774493204943137e+05
48 14 2.350798490583205876e+03 4.888772493075046805e+05
48 15 2.350798490625423710e+03 4.888770492945148726e+05
48 16 2.350798490665455574e+03 4.888768492815251229e+05
48 17 2.350798490703298739e+03 4.888766492685354315e+05
48 18 2.350798490738948658e+03 4.888764492555456818e+05
48 19 2.350798490772345758e+03 4.888762492425558739e+05
48 20 2.350798490803557343e+03 4.888760492295661243e+05
48 21 2.350798490832529296e+03 4.888758492165763164e+05
48 22 2.350798490859316644e+03 4.888756492035865667e+05
48 23 2.350798490883889826e+03 4.888754491905968171e+05
48 24 2.350798490906316601e+03 4.888752491776071256e+05
48 25 2.350798490926420982e+03 4.888750491646172595e+05
48 26 2.350798490944344394e+03 4.888748491516274516e+05
48 27 2.350798490960075924e+03 4.888746491386377020e+05
48 28 2.350798490973621938e+03 4.888744491256479523e+05
48 29 2.350798490984879663e+03 4.888742491126580280e+05
48 30 2.350798490994023268e+03 4.888740490996682784e+05
48 31 2.350798491000899048e+03 4.888738490866785287e+05
48 32 2.350798491005556116e+03 4.888736490736887208e+05
48 33 2.350798491008074052e+03 4.888734490606989712e+05
48 34 2.350798491008346900e+03 4.888732490477091051e+05
48 35 2.350798491006346467e+03 4.888730490347192972e+05
48 36 2.350798491002209175e+03 4.888728490217295475e+05
48 37 2.350798490995846350e+03 4.888726490087396814e+05
48 38 2.350798490987248897e+03 4.888724489957498736e+05
48 39 2.350798490976511403e+03 4.888722489827601239e+05
48 40 2.350798490963468794e+03 4.888720489697703160e+05
48 41 2.350798490948199287e+03 4.888718489567805664e+05
48 42 2.350798490930818389e+03 4.888716489437907585e+05
48 43 2.350798490911189674e+03 4.888714489308008924e+05
48 44 2.350798490889359528e+03 4.888712489178111427e+05
48 45 2.350798490865304757e+03 4.888710489048213349e+05
48 46 2.350798490839028091e+03 4.888708488918315852e+05
48 47 2.350798490810559088e+03 4.888706488788418355e+05
48 48 2.350798490779909116e+03 4.888704488658520277e+05
48 49 2.350798490746959942e+03 4.888702488528623944e+05
48 50 2.350798490711856630e+03 4.888700488398725865e+05
48 51 2.350798490674562345e+03 4.888698488268828369e+05
48 52 2.350798490635032067e+03 4.888696488138930290e+05
48 53 2.350798490593265342e+03 4.888694488009033957e+05
48 54 2.350798490549295821e+03 4.888692487879137043e+05
48 55 2.350798490503202629e+03 4.888690487749239546e+05
48 56 2.350798490454853891e+03 4.888688487619341468e+05
48 57 2.350798490404248241e+03 4.888686487489445135e+05
48 58 2.350798490351448436e+03 4.888684487359548220e+05
48 59 2.350798490296498585e+03 4.888682487229650142e+05
49 0 2.350998489759344920e+03 4.888800494894341100e+05
49 1 2.350998489832569703e+03 4.888798494764423231e+05
49 2 2.350998489903530754e+03 4.888796494634504779e+05
49 3 2.350998489972309926e+03 4.888794494504586910e+05
49 4 2.350998490038897671e+03 4.888792494374668458e+05
49 5 2.350998490103242602e+03 4.888790494244749425e+05
49 6 2.350998490165421572e+03 4.888788494114830974e+05
49 7 2.350998490225351361e+03 4.888786493984913104e+05
49 8 2.350998490283101546e+03 4.888784493854993489e+05
49 9 2.350998490338601641e+03 4.888782493725074455e+05
49 10 2.350998490391918494e+03 4.888780493595156004e+05
49 11 2.350998490443023456e+03 4.888778493465236970e+05
49 12 2.350998490491917892e+03 4.888776493335317937e+05
49 13 2.350998490538575879e+03 4.888774493205398321e+05
49 14 2.350998490583046987e+03 4.888772493075479288e+05
49 15 2.350998490625288468e+03 4.888770492945560254e+05
49 16 2.350998490665339887e+03 4.888768492815640057e+05
49 17 2.350998490703210791e+03 4.888766492685720441e+05
49 18 2.350998490738813416e+03 4.888764492555801407e+05
49 19 2.350998490772248260e+03 4.888762492425882374e+05
49 20 2.350998490803453478e+03 4.888760492295962176e+05
49 21 2.350998490832397692e+03 4.888758492166041979e+05
49 22 2.350998490859197318e+03 4.888756492036122363e+05
49 23 2.350998490883793238e+03 4.888754491906202165e+05
49 24 2.350998490906141797e+03 4.888752491776283132e+05
49 25 2.350998490926246177e+03 4.888750491646362934e+05
49 26 2.350998490944237801e+03 4.888748491516442737e+05
49 27 2.350998490959992978e+03 4.888746491386523121e+05
49 28 2.350998490973484422e+03 4.888744491256602923e+05
49 29 2.350998490984785349e+03 4.888742491126682726e+05
49 30 2.350998490993913492e+03 4.888740490996762528e+05
49 31 2.350998491000787453e+03 4.888738490866842330e+05
49 32 2.350998491005480901e+03 4.888736490736923297e+05
49 33 2.350998491007957455e+03 4.888734490607003099e+05
49 34 2.350998491008277597e+03 4.888732490477082320e+05
49 35 2.350998491006201220e+03 4.888730490347162122e+05
49 36 2.350998491002087576e+03 4.888728490217241924e+05
49 37 2.350998490995691554e+03 4.888726490087322891e+05
49 38 2.350998490987155947e+03 4.888724489957402693e+05
49 39 2.350998490976377980e+03 4.888722489827482495e+05
49 40 2.350998490963390850e+03 4.888720489697562298e+05
49 41 2.350998490948174094e+03 4.888718489567642100e+05
49 42 2.350998490930710432e+03 4.888716489437722485e+05
49 43 2.350998490911041245e+03 4.888714489307802287e+05
49 44 2.350998490889231107e+03 4.888712489177882089e+05
49 45 2.350998490865117219e+03 4.888710489047963056e+05
49 46 2.350998490838907856e+03 4.888708488918042858e+05
49 47 2.350998490810445219e+03 4.888706488788123243e+05
49 48 2.350998490779742497e+03 4.888704488658203045e+05
49 49 2.350998490746875632e+03 4.888702488528284011e+05
49 50 2.350998490711725935e+03 4.888700488398364978e+05
49 51 2.350998490674404366e+03 4.888698488268444780e+05
49 52 2.350998490634849077e+03 4.888696488138525165e+05
49 53 2.350998490593141014e+03 4.888694488008606131e+05
49 54 2.350998490549192411e+03 4.888692487878687098e+05
49 55 2.350998490503059202e+03 4.888690487748767482e+05
49 56 2.350998490454658622e+03 4.888688487618848449e+05
49 57 2.350998490404095719e+03 4.888686487488929415e+05
49 58 2.350998490351259989e+03 4.888684487359010964e+05
49 59 2.350998490296302407e+03 4.888682487229090766e+05
50 0 2.351198489759126460e+03 4.888800494895083248e+05
50 1 2.351198489832359428e+03 4.888798494765143259e+05
50 2 2.351198489903349127e+03 4.888796494635202689e+05
50 3 2.351198489972113748e+03 4.888794494505262119e+05
50 4 2.351198490038702403e+03 4.888792494375321548e+05
50 5 2.351198490103068252e+03 4.888790494245381560e+05
50 6 2.351198490165234489e+03 4.888788494115440990e+05
50 7 2.351198490225183832e+03 4.888786493985500420e+05
50 8 2.351198490282883995e+03 4.888784493855558685e+05
50 9 2.351198490338393185e+03 4.888782493725617533e+05
50 10 2.351198490391763698e+03 4.888780493595676962e+05
50 11 2.351198490442843649e+03 4.888778493465735228e+05
50 12 2.351198490491742177e+03 4.888776493335794657e+05
50 13 2.351198490538393798e+03 4.888774493205852923e+05
50 14 2.351198490582867635e+03 4.888772493075912353e+05
50 15 2.351198490625121394e+03 4.888770492945970618e+05
50 16 2.351198490665258305e+03 4.888768492816029466e+05
50 17 2.351198490703065090e+03 4.888766492686087731e+05
50 18 2.351198490738627697e+03 4.888764492556145415e+05
50 19 2.351198490772051628e+03 4.888762492426203680e+05
50 20 2.351198490803274126e+03 4.888760492296261946e+05
50 21 2.351198490832318384e+03 4.888758492166320793e+05
50 22 2.351198490859087542e+03 4.888756492036378477e+05
50 23 2.351198490883690738e+03 4.888754491906436742e+05
50 24 2.351198490906035659e+03 4.888752491776495008e+05
50 25 2.351198490926190516e+03 4.888750491646553273e+05
50 26 2.351198490944117111e+03 4.888748491516611539e+05
50 27 2.351198490959863648e+03 4.888746491386668640e+05
50 28 2.351198490973362368e+03 4.888744491256726906e+05
50 29 2.351198490984700584e+03 4.888742491126785171e+05
50 30 2.351198490993816904e+03 4.888740490996842273e+05
50 31 2.351198491000704962e+03 4.888738490866900538e+05
50 32 2.351198491005373853e+03 4.888736490736958804e+05
50 33 2.351198491007851771e+03 4.888734490607015905e+05
50 34 2.351198491008114615e+03 4.888732490477074170e+05
50 35 2.351198491006165114e+03 4.888730490347131854e+05
50 36 2.351198491001994171e+03 4.888728490217190119e+05
50 37 2.351198490995622706e+03 4.888726490087248385e+05
50 38 2.351198490986977504e+03 4.888724489957305486e+05
50 39 2.351198490976240919e+03 4.888722489827363752e+05
50 40 2.351198490963209224e+03 4.888720489697422017e+05
50 41 2.351198490948054314e+03 4.888718489567479119e+05
50 42 2.351198490930620665e+03 4.888716489437537384e+05
50 43 2.351198490910953296e+03 4.888714489307595650e+05
50 44 2.351198490889114964e+03 4.888712489177653915e+05
50 45 2.351198490865047006e+03 4.888710489047711017e+05
50 46 2.351198490838772159e+03 4.888708488917769282e+05
50 47 2.351198490810338171e+03 4.888706488787827548e+05
50 48 2.351198490779673193e+03 4.888704488657885813e+05
50 49 2.351198490746710377e+03 4.888702488527944079e+05
50 50 2.351198490711599334e+03 4.888700488398002344e+05
50 51 2.351198490674268669e+03 4.888698488268061774e+05
50 52 2.351198490634762493e+03 4.888696488138120039e+05
50 53 2.351198490593025781e+03 4.888694488008178305e+05
50 54 2.351198490549032158e+03 4.888692487878236570e+05
50 55 2.351198490502907589e+03 4.888690487748296000e+05
50 56 2.351198490454502462e+03 4.888688487618354266e+05
50 57 2.351198490403888627e+03 4.888686487488413695e+05
50 58 2.351198490351182045e+03 4.888684487358471961e+05
50 59 2.351198490296119871e+03 4.888682487228530808e+05
51 0 2.351398489758921642e+03 4.888800494895824813e+05
51 1 2.351398489832120504e+03 4.888798494765862706e+05
51 2 2.351398489903127484e+03 4.888796494635899435e+05
51 3 2.351398489971921208e+03 4.888794494505937328e+05
51 4 2.351398490038504406e+03 4.888792494375975220e+05
51 5 2.351398490102853884e+03 4.888790494246011949e+05
51 6 2.351398490165036947e+03 4.888788494116049842e+05
51 7 2.351398490225009482e+03 4.888786493986087735e+05
51 8 2.351398490282729654e+03 4.888784493856124463e+05
51 9 2.351398490338278862e+03 4.888782493726161192e+05
51 10 2.351398490391586620e+03 4.888780493596197921e+05
51 11 2.351398490442702951e+03 4.888778493466234650e+05
51 12 2.351398490491636494e+03 4.888776493336272542e+05
51 13 2.351398490538292208e+03 4.888774493206308107e+05
51 14 2.351398490582725572e+03 4.888772493076344836e+05
51 15 2.351398490625022987e+03 4.888770492946381564e+05
51 16 2.351398490665067129e+03 4.888768492816417711e+05
51 17 2.351398490702944855e+03 4.888766492686454440e+05
51 18 2.351398490738536111e+03 4.888764492556490004e+05
51 19 2.351398490771965044e+03 4.888762492426526733e+05
51 20 2.351398490803187087e+03 4.888760492296562297e+05
51 21 2.351398490832199968e+03 4.888758492166599608e+05
51 22 2.351398490858963214e+03 4.888756492036635173e+05
51 23 2.351398490883567774e+03 4.888754491906670737e+05
51 24 2.351398490905964081e+03 4.888752491776707466e+05
51 25 2.351398490926110298e+03 4.888750491646743612e+05
51 26 2.351398490944006880e+03 4.888748491516779177e+05
51 27 2.351398490959767969e+03 4.888746491386814741e+05
51 28 2.351398490973238040e+03 4.888744491256850888e+05
51 29 2.351398490984566706e+03 4.888742491126886453e+05
51 30 2.351398490993713040e+03 4.888740490996922017e+05
51 31 2.351398491000566537e+03 4.888738490866958164e+05
51 32 2.351398491005250889e+03 4.888736490736993728e+05
51 33 2.351398491007743360e+03 4.888734490607029293e+05
51 34 2.351398491008001656e+03 4.888732490477066021e+05
51 35 2.351398491006095810e+03 4.888730490347102168e+05
51 36 2.351398491001859838e+03 4.888728490217137733e+05
51 37 2.351398490995564316e+03 4.888726490087173297e+05
51 38 2.351398490986922752e+03 4.888724489957209444e+05
51 39 2.351398490976103403e+03 4.888722489827245008e+05
51 40 2.351398490963119002e+03 4.888720489697280573e+05
51 41 2.351398490947884511e+03 4.888718489567316719e+05
51 42 2.351398490930459047e+03 4.888716489437352284e+05
51 43 2.351398490910851251e+03 4.888714489307387848e+05
51 44 2.351398490889004279e+03 4.888712489177424577e+05
51 45 2.351398490864983614e+03 4.888710489047460724e+05
51 46 2.351398490838660564e+03 4.888708488917496288e+05
51 47 2.351398490810169278e+03 4.888706488787533017e+05
51 48 2.351398490779480198e+03 4.888704488657568581e+05
51 49 2.351398490746598327e+03 4.888702488527604728e+05
51 50 2.351398490711449995e+03 4.888700488397641457e+05
51 51 2.351398490674135246e+03 4.888698488267678185e+05
51 52 2.351398490634583595e+03 4.888696488137713750e+05
51 53 2.351398490592871894e+03 4.888694488007750479e+05
51 54 2.351398490548911013e+03 4.888692487877787207e+05
51 55 2.351398490502736877e+03 4.888690487747824518e+05
51 56 2.351398490454355397e+03 4.888688487617861247e+05
51 57 2.351398490403757478e+03 4.888686487487897975e+05
51 58 2.351398490350954489e+03 4.888684487357934704e+05
51 59 2.351398490295919146e+03 4.888682487227971433e+05
52 0 2.351598489758682717e+03 4.888800494896565797e+05
52 1 2.351598489831930237e+03 4.888798494766582153e+05
52 2 2.351598489902909932e+03 4.888796494636597345e+05
52 3 2.351598489971712752e+03 4.888794494506613701e+05
52 4 2.351598490038313230e+03 4.888792494376628892e+05
52 5 2.351598490102700453e+03 4.888790494246644084e+05
52 6 2.351598490164836221e+03 4.888788494116659276e+05
52 7 2.351598490224774650e+03 4.888786493986673886e+05
52 8 2.351598490282553030e+03 4.888784493856689078e+05
52 9 2.351598490338097236e+03 4.888782493726704270e+05
52 10 2.351598490391399082e+03 4.888780493596718879e+05
52 11 2.351598490442532238e+03 4.888778493466734071e+05
52 12 2.351598490491410757e+03 4.888776493336748099e+05
52 13 2.351598490538112401e+03 4.888774493206763291e+05
52 14 2.351598490582580780e+03 4.888772493076777901e+05
52 15 2.351598490624809983e+03 4.888770492946791928e+05
52 16 2.351598490664902783e+03 4.888768492816806538e+05
52 17 2.351598490702745494e+03 4.888766492686820566e+05
52 18 2.351598490738384044e+03 4.888764492556834593e+05
52 19 2.351598490771822526e+03 4.888762492426849203e+05
52 20 2.351598490803047753e+03 4.888760492296863231e+05
52 21 2.351598490832023344e+03 4.888758492166877841e+05
52 22 2.351598490858812056e+03 4.888756492036890704e+05
52 23 2.351598490883420709e+03 4.888754491906905314e+05
52 24 2.351598490905759263e+03 4.888752491776919342e+05
52 25 2.351598490925980514e+03 4.888750491646933951e+05
52 26 2.351598490943903016e+03 4.888748491516946815e+05
52 27 2.351598490959664559e+03 4.888746491386961425e+05
52 28 2.351598490973159642e+03 4.888744491256974288e+05
52 29 2.351598490984459204e+03 4.888742491126988898e+05
52 30 2.351598490993564610e+03 4.888740490997001762e+05
52 31 2.351598491000474496e+03 4.888738490867016371e+05
52 32 2.351598491005123378e+03 4.888736490737029235e+05
52 33 2.351598491007633584e+03 4.888734490607043845e+05
52 34 2.351598491007872326e+03 4.888732490477057290e+05
52 35 2.351598491005904634e+03 4.888730490347071318e+05
52 36 2.351598491001742786e+03 4.888728490217084764e+05
52 37 2.351598490995382690e+03 4.888726490087098791e+05
52 38 2.351598490986813431e+03 4.888724489957112237e+05
52 39 2.351598490975980894e+03 4.888722489827126265e+05
52 40 2.351598490962989217e+03 4.888720489697139710e+05
52 41 2.351598490947773371e+03 4.888718489567153738e+05
52 42 2.351598490930410208e+03 4.888716489437167183e+05
52 43 2.351598490910714645e+03 4.888714489307181211e+05
52 44 2.351598490888853576e+03 4.888712489177195821e+05
52 45 2.351598490864830183e+03 4.888710489047208684e+05
52 46 2.351598490838543057e+03 4.888708488917223294e+05
52 47 2.351598490810068597e+03 4.888706488787237322e+05
52 48 2.351598490779400890e+03 4.888704488657251932e+05
52 49 2.351598490746494917e+03 4.888702488527264795e+05
52 50 2.351598490711287468e+03 4.888700488397279987e+05
52 51 2.351598490674007735e+03 4.888698488267294597e+05
52 52 2.351598490634456994e+03 4.888696488137308625e+05
52 53 2.351598490592697999e+03 4.888694488007323234e+05
52 54 2.351598490548735754e+03 4.888692487877337262e+05
52 55 2.351598490502552067e+03 4.888690487747352454e+05
52 56 2.351598490454178773e+03 4.888688487617367064e+05
52 57 2.351598490403604046e+03 4.888686487487381091e+05
52 58 2.351598490350827888e+03 4.888684487357396283e+05
52 59 2.351598490295767533e+03 4.888682487227411475e+05
53 0 2.351798489758466530e+03 4.888800494897308527e+05
53 1 2.351798489831670850e+03 4.888798494767301599e+05
53 2 2.351798489902673282e+03 4.888796494637295255e+05
53 3 2.351798489971493382e+03 4.888794494507288910e+05
53 4 2.351798490038089767e+03 4.888792494377281982e+05
53 5 2.351798490102464257e+03 4.888790494247275637e+05
53 6 2.351798490164629129e+03 4.888788494117268128e+05
53 7 2.351798490224602574e+03 4.888786493987261201e+05
53 8 2.351798490282391867e+03 4.888784493857254856e+05
53 9 2.351798490337901512e+03 4.888782493727247929e+05
53 10 2.351798490391170162e+03 4.888780493597239256e+05
53 11 2.351798490442337879e+03 4.888778493467233493e+05
53 12 2.351798490491233679e+03 4.888776493337224820e+05
53 13 2.351798490537928501e+03 4.888774493207217893e+05
53 14 2.351798490582458726e+03 4.888772493077210383e+05
53 15 2.351798490624636543e+03 4.888770492947202292e+05
53 16 2.351798490664732071e+03 4.888768492817195365e+05
53 17 2.351798490702609342e+03 4.888766492687186692e+05
53 18 2.351798490738241526e+03 4.888764492557179765e+05
53 19 2.351798490771641355e+03 4.888762492427171674e+05
53 20 2.351798490802887954e+03 4.888760492297163000e+05
53 21 2.351798490831904473e+03 4.888758492167156073e+05
53 22 2.351798490858632704e+03 4.888756492037147982e+05
53 23 2.351798490883320937e+03 4.888754491907139309e+05
53 24 2.351798490905638118e+03 4.888752491777131218e+05
53 25 2.351798490925811620e+03 4.888750491647123126e+05
53 26 2.351798490943691377e+03 4.888748491517115035e+05
53 27 2.351798490959462470e+03 4.888746491387106362e+05
53 28 2.351798490973028493e+03 4.888744491257098271e+05
53 29 2.351798490984371711e+03 4.888742491127090179e+05
53 30 2.351798490993447558e+03 4.888740490997081506e+05
53 31 2.351798491000327886e+03 4.888738490867073415e+05
53 32 2.351798491004987682e+03 4.888736490737065324e+05
53 33 2.351798491007467874e+03 4.888734490607057232e+05
53 34 2.351798491007715711e+03 4.888732490477048559e+05
53 35 2.351798491005794403e+03 4.888730490347040468e+05
53 36 2.351798491001621642e+03 4.888728490217032377e+05
53 37 2.351798490995223801e+03 4.888726490087024285e+05
53 38 2.351798490986600427e+03 4.888724489957015612e+05
53 39 2.351798490975866116e+03 4.888722489827007521e+05
53 40 2.351798490962851702e+03 4.888720489696999430e+05
53 41 2.351798490947651317e+03 4.888718489566991339e+05
53 42 2.351798490930204025e+03 4.888716489436982665e+05
53 43 2.351798490910554392e+03 4.888714489306974574e+05
53 44 2.351798490888722881e+03 4.888712489176966483e+05
53 45 2.351798490864707674e+03 4.888710489046958392e+05
53 46 2.351798490838375074e+03 4.888708488916949718e+05
53 47 2.351798490809881969e+03 4.888706488786942791e+05
53 48 2.351798490779199710e+03 4.888704488656934700e+05
53 49 2.351798490746237803e+03 4.888702488526926027e+05
53 50 2.351798490711204067e+03 4.888700488396917935e+05
53 51 2.351798490673840206e+03 4.888698488266911008e+05
53 52 2.351798490634267637e+03 4.888696488136903499e+05
53 53 2.351798490592527287e+03 4.888694488006895408e+05
53 54 2.351798490548552309e+03 4.888692487876887899e+05
53 55 2.351798490502403183e+03 4.888690487746879808e+05
53 56 2.351798490454006696e+03 4.888688487616872881e+05
53 57 2.351798490403357846e+03 4.888686487486866536e+05
53 58 2.351798490350592147e+03 4.888684487356858444e+05
53 59 2.351798490295562715e+03 4.888682487226850935e+05
54 0 2.351998489758185769e+03 4.888800494898049510e+05
54 1 2.351998489831392817e+03 4.888798494768020464e+05
54 2 2.351998489902431629e+03 4.888796494637993164e+05
54 3 2.351998489971247636e+03 4.888794494507964118e+05
54 4 2.351998490037899046e+03 4.888792494377935654e+05
54 5 2.351998490102220785e+03 4.888790494247906609e+05
54 6 2.351998490164411578e+03 4.888788494117878145e+05
54 7 2.351998490224428224e+03 4.888786493987849681e+05
54 8 2.351998490282161129e+03 4.888784493857819471e+05
54 9 2.351998490337659405e+03 4.888782493727789843e+05
54 10 2.351998490391029009e+03 4.888780493597761379e+05
54 11 2.351998490442154889e+03 4.888778493467731751e+05
54 12 2.351998490491036137e+03 4.888776493337701540e+05
54 13 2.351998490537758244e+03 4.888774493207673077e+05
54 14 2.351998490582264367e+03 4.888772493077643448e+05
54 15 2.351998490624526767e+03 4.888770492947613820e+05
54 16 2.351998490664589099e+03 4.888768492817584192e+05
54 17 2.351998490702447725e+03 4.888766492687553982e+05
54 18 2.351998490738089458e+03 4.888764492557524354e+05
54 19 2.351998490771493380e+03 4.888762492427493562e+05
54 20 2.351998490802728611e+03 4.888760492297463934e+05
54 21 2.351998490831730578e+03 4.888758492167434306e+05
54 22 2.351998490858524747e+03 4.888756492037403514e+05
54 23 2.351998490883108389e+03 4.888754491907373886e+05
54 24 2.351998490905468771e+03 4.888752491777344258e+05
54 25 2.351998490925658189e+03 4.888750491647313465e+05
54 26 2.351998490943615252e+03 4.888748491517283837e+05
54 27 2.351998490959352239e+03 4.888746491387253045e+05
54 28 2.351998490972884611e+03 4.888744491257222253e+05
54 29 2.351998490984195996e+03 4.888742491127192625e+05
54 30 2.351998490993306405e+03 4.888740490997161833e+05
54 31 2.351998491000168087e+03 4.888738490867131623e+05
54 32 2.351998491004833340e+03 4.888736490737100830e+05
54 33 2.351998491007323082e+03 4.888734490607070620e+05
54 34 2.351998491007582743e+03 4.888732490477040410e+05
54 35 2.351998491005621872e+03 4.888730490347009618e+05
54 36 2.351998491001470029e+03 4.888728490216979408e+05
54 37 2.351998490995137217e+03 4.888726490086949198e+05
54 38 2.351998490986569323e+03 4.888724489956918405e+05
54 39 2.351998490975693130e+03 4.888722489826888777e+05
54 40 2.351998490962726009e+03 4.888720489696857985e+05
54 41 2.351998490947465598e+03 4.888718489566828357e+05
54 42 2.351998490930074240e+03 4.888716489436797565e+05
54 43 2.351998490910403689e+03 4.888714489306767937e+05
54 44 2.351998490888562628e+03 4.888712489176737145e+05
54 45 2.351998490864474206e+03 4.888710489046707517e+05
54 46 2.351998490838226644e+03 4.888708488916676724e+05
54 47 2.351998490809667601e+03 4.888706488786647096e+05
54 48 2.351998490778999894e+03 4.888704488656617468e+05
54 49 2.351998490746102561e+03 4.888702488526587840e+05
54 50 2.351998490711015620e+03 4.888700488396557048e+05
54 51 2.351998490673641300e+03 4.888698488266526838e+05
54 52 2.351998490634116934e+03 4.888696488136497210e+05
