# y_px x_px signal noise
3.100000000000000000e+01 3.600000000000000000e+01 7.461505413055419922e+00 2.401555538177490234e+00
3.100000000000000000e+01 3.700000000000000000e+01 5.707437992095947266e+00 2.263696432113647461e+00
3.100000000000000000e+01 3.800000000000000000e+01 4.594239711761474609e+00 2.261798143386840820e+00
3.200000000000000000e+01 2.100000000000000000e+01 5.093452453613281250e+00 2.292627811431884766e+00
3.200000000000000000e+01 2.200000000000000000e+01 6.662745952606201172e+00 2.330345392227172852e+00
3.200000000000000000e+01 2.300000000000000000e+01 8.528799057006835938e+00 2.327013731002807617e+00
3.200000000000000000e+01 2.400000000000000000e+01 1.097816181182861328e+01 2.342886686325073242e+00
3.200000000000000000e+01 2.500000000000000000e+01 1.438336181640625000e+01 2.369293928146362305e+00
3.200000000000000000e+01 2.600000000000000000e+01 1.860159492492675781e+01 2.405667543411254883e+00
3.200000000000000000e+01 2.700000000000000000e+01 2.343638420104980469e+01 2.564825773239135742e+00
3.200000000000000000e+01 2.800000000000000000e+01 2.781364440917968750e+01 2.615564346313476562e+00
3.200000000000000000e+01 2.900000000000000000e+01 2.976346778869628906e+01 2.634657144546508789e+00
3.200000000000000000e+01 3.000000000000000000e+01 2.888020515441894531e+01 2.674020051956176758e+00
3.200000000000000000e+01 3.100000000000000000e+01 2.519096183776855469e+01 2.655012607574462891e+00
3.200000000000000000e+01 3.200000000000000000e+01 2.020486640930175781e+01 2.573237657546997070e+00
3.200000000000000000e+01 3.300000000000000000e+01 1.554600620269775391e+01 2.430650711059570312e+00
3.200000000000000000e+01 3.400000000000000000e+01 1.185774993896484375e+01 2.326288461685180664e+00
3.200000000000000000e+01 3.500000000000000000e+01 8.665095329284667969e+00 2.431233167648315430e+00
3.200000000000000000e+01 3.600000000000000000e+01 6.794048309326171875e+00 2.235405445098876953e+00
3.200000000000000000e+01 3.700000000000000000e+01 5.385996341705322266e+00 2.176355600357055664e+00
3.300000000000000000e+01 2.200000000000000000e+01 5.905447959899902344e+00 2.317446947097778320e+00
3.300000000000000000e+01 2.300000000000000000e+01 7.751795291900634766e+00 2.319085836410522461e+00
3.300000000000000000e+01 2.400000000000000000e+01 9.607151985168457031e+00 2.322980403900146484e+00
3.300000000000000000e+01 2.500000000000000000e+01 1.211898040771484375e+01 2.348126649856567383e+00
3.300000000000000000e+01 2.600000000000000000e+01 1.494941425323486328e+01 2.358297824859619141e+00
3.300000000000000000e+01 2.700000000000000000e+01 1.802522277832031250e+01 2.499305725097656250e+00
3.300000000000000000e+01 2.800000000000000000e+01 2.084661483764648438e+01 2.523199319839477539e+00
3.300000000000000000e+01 2.900000000000000000e+01 2.195086479187011719e+01 2.561617374420166016e+00
3.300000000000000000e+01 3.000000000000000000e+01 2.141262817382812500e+01 2.613626241683959961e+00
